INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTIDX,CNXIT,30-Jun-2011,6300,CE,0,0,0,1070.95,451.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6400,CE,0,0,0,989.95,379.1,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6500,CE,0,0,0,911.8,314.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6600,CE,0,0,0,836.8,256.1,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6700,CE,0,0,0,765.25,205.55,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6800,CE,0,0,0,696.75,162.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6900,CE,0,0,0,632.3,126.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7000,CE,0,0,0,571.55,96.25,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7100,CE,0,0,0,514.7,72.35,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7200,CE,0,0,0,461.7,53.45,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7300,CE,0,0,0,412.55,38.8,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7400,CE,0,0,0,367.2,27.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7500,CE,0,0,0,325.6,19.45,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7600,CE,0,0,0,287.6,13.45,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7700,CE,0,0,0,253.05,9.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7800,CE,0,0,0,221.85,6.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7900,CE,0,0,0,193.75,4.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8000,CE,0,0,0,169,2.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8100,CE,0,0,0,146.7,1.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8200,CE,0,0,0,126.55,1.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8300,CE,0,0,0,109,0.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8400,CE,0,0,0,93.55,0.4,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8500,CE,0,0,0,80,0.25,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8600,CE,0,0,0,68.25,0.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8700,CE,0,0,0,58,0.1,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8800,CE,0,0,0,52.55,0.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8900,CE,0,0,0,44.15,0.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,4900,PE,0,0,0,1.55,0.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5000,PE,0,0,0,2.4,0.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5100,PE,0,0,0,24.25,0.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5200,PE,0,0,0,22.7,0.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5300,PE,0,0,0,29.45,0.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5400,PE,0,0,0,37.6,0.6,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5500,PE,0,0,0,6.3,1.25,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5600,PE,0,0,0,9,2.4,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5700,PE,0,0,0,12.55,4.4,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5800,PE,0,0,0,17.2,7.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,5900,PE,0,0,0,23.2,12.95,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6000,PE,0,0,0,30.75,20.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6100,PE,0,0,0,40.15,32.25,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6200,PE,0,0,0,51.6,48,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6300,PE,0,0,0,65.45,69.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6400,PE,0,0,0,81.9,96.05,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6500,PE,0,0,0,101.3,129.9,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6600,PE,0,0,0,123.75,170.95,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6700,PE,0,0,0,149.75,219.35,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6800,PE,0,0,0,178.75,275,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,6900,PE,0,0,0,211.75,337.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7000,PE,0,0,0,248.55,406.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7100,PE,0,0,0,289.2,481.9,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7200,PE,0,0,0,333.7,561.95,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7300,PE,0,0,0,382,646.25,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7400,PE,0,0,0,434.2,734.1,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7500,PE,0,0,0,490.1,824.8,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7600,PE,0,0,0,549.6,917.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7700,PE,0,0,0,612.55,1012.35,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7800,PE,0,0,0,678.85,1108.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,7900,PE,0,0,0,748.25,1205.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8000,PE,0,0,0,821,1302.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8100,PE,0,0,0,896.2,1400.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8200,PE,0,0,0,973.55,1499,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8300,PE,0,0,0,1053.5,1597.55,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8400,PE,0,0,0,1135.55,1696.25,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8500,PE,0,0,0,1219.55,1795,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8600,PE,0,0,0,1305.25,1893.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8700,PE,0,0,0,1392.5,1992.75,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8800,PE,0,0,0,1374.35,2091.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,30-Jun-2011,8900,PE,0,0,0,1463.55,2190.6,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,4900,CE,0,0,0,1717.3,1802.45,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5000,CE,0,0,0,1760.7,1704.4,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5100,CE,0,0,0,1760.9,1606.55,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5200,CE,0,0,0,1668.65,1508.9,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5300,CE,0,0,0,1577.8,1411.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5400,CE,0,0,0,1488.45,1314.95,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5500,CE,0,0,0,1400.85,1219.1,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5600,CE,0,0,0,1315.25,1124.4,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5700,CE,0,0,0,1231.8,1031.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5800,CE,0,0,0,1150.75,940.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5900,CE,0,0,0,1072.25,851.5,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6000,CE,0,0,0,996.55,765.9,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6100,CE,0,0,0,923.9,683.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6200,CE,0,0,0,854.1,605.95,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6300,CE,0,0,0,787.2,532.75,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6400,CE,0,0,0,723.9,464.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6500,CE,0,0,0,663.9,401.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6600,CE,0,0,0,607.3,343.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6700,CE,0,0,0,554.05,291.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6800,CE,0,0,0,504.1,245.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6900,CE,0,0,0,457.5,204.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7000,CE,0,0,0,414.1,169.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7100,CE,0,0,0,373.9,138.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7200,CE,0,0,0,336.75,112.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7300,CE,0,0,0,302.55,90.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7400,CE,0,0,0,271.15,72.35,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7500,CE,0,0,0,242.45,57.2,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7600,CE,0,0,0,216.25,44.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7700,CE,0,0,0,192.85,34.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7800,CE,0,0,0,171.4,26.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7900,CE,0,0,0,151.65,20.55,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8000,CE,0,0,0,134.15,15.55,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8100,CE,0,0,0,118.35,11.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8200,CE,0,0,0,104.25,8.75,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8300,CE,0,0,0,91.65,6.5,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,4900,PE,0,0,0,6,0.2,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5000,PE,0,0,0,8.25,0.4,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5100,PE,0,0,0,17.1,0.75,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5200,PE,0,0,0,22.65,1.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5300,PE,0,0,0,29.55,2.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5400,PE,0,0,0,37.95,3.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5500,PE,0,0,0,48.15,6.25,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5600,PE,0,0,0,60.25,9.75,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5700,PE,0,0,0,74.6,14.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5800,PE,0,0,0,91.3,21.95,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,5900,PE,0,0,0,110.6,31.55,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6000,PE,0,0,0,132.65,44.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6100,PE,0,0,0,157.8,60.35,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6200,PE,0,0,0,185.7,80.65,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6300,PE,0,0,0,216.6,105.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6400,PE,0,0,0,251.05,135.3,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6500,PE,0,0,0,288.85,170.55,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6600,PE,0,0,0,329.95,211.35,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6700,PE,0,0,0,374.45,257.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6800,PE,0,0,0,422.3,309.7,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,6900,PE,0,0,0,473.45,367.15,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7000,PE,0,0,0,527.85,429.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7100,PE,0,0,0,585.4,497.45,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7200,PE,0,0,0,646,569.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7300,PE,0,0,0,709.6,645.9,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7400,PE,0,0,0,775.95,725.8,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7500,PE,0,0,0,845,808.85,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7600,PE,0,0,0,916.6,894.75,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7700,PE,0,0,0,990.95,982.95,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7800,PE,0,0,0,1067.25,1073.2,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,7900,PE,0,0,0,1145.3,1165.1,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8000,PE,0,0,0,1225.5,1258.4,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8100,PE,0,0,0,1307.5,1352.75,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8200,PE,0,0,0,1391.15,1448,0,0,0,0,20-MAY-2011,
OPTIDX,CNXIT,28-Jul-2011,8300,PE,0,0,0,1476.3,1543.95,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4100,CE,0,0,0,1320,1392.2,0,0,20,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4200,CE,0,0,0,1167.75,1292.35,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4300,CE,0,0,0,1072.85,1192.5,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4400,CE,0,0,0,979.35,1092.65,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4500,CE,0,0,0,887.8,992.8,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4600,CE,0,0,0,798.8,892.95,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4700,CE,0,0,0,712.95,793.1,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4800,CE,0,0,0,630.9,693.2,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4900,CE,0,0,0,553.3,593.35,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5000,CE,0,0,0,480.9,493.5,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5100,CE,0,0,0,413.6,393.75,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5200,CE,0,0,0,352.4,294.6,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5300,CE,0,0,0,131.2,199.1,0,0,40,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5400,CE,85,121,72.2,100.05,100.05,28,30.77,340,-100,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5500,CE,24.5,53.9,24,37.55,37.55,244,270.31,3040,-1880,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5600,CE,8.95,17.3,6.5,10.5,10.5,212,237.97,7320,-600,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5700,CE,4.15,4.7,2,3.6,3.6,12,13.68,6000,-80,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5800,CE,2,2,0.75,1,1,126,146.19,11440,680,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5900,CE,1,1.2,1,1,1,5,5.9,6460,-100,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6000,CE,1,1,0.75,0.75,0.75,2,2.4,3960,-40,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6100,CE,0,0,0,1.05,0,0,0,1640,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6200,CE,0,0,0,5.55,0,0,0,760,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6300,CE,0,0,0,2.7,0,0,0,420,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6400,CE,0,0,0,2,0,0,0,20,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6500,CE,0,0,0,30,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6600,CE,0,0,0,25,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6700,CE,0,0,0,53.95,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6800,CE,0,0,0,17.5,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6900,CE,0,0,0,11.15,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,7000,CE,0,0,0,8.8,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,7100,CE,0,0,0,5.9,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4100,PE,0,0,0,2.15,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4200,PE,0,0,0,3.8,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4300,PE,0,0,0,6.45,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4400,PE,0,0,0,10.55,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4500,PE,0,0,0,16.6,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4600,PE,0,0,0,25.15,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4700,PE,0,0,0,36.9,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4800,PE,0,0,0,52.45,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,4900,PE,0,0,0,72.45,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5000,PE,0,0,0,97.6,0,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5100,PE,0,0,0,6.5,0.1,0,0,20,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5200,PE,0,0,0,2.8,0.85,0,0,440,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5300,PE,7.25,7.55,4.7,5.1,5.1,15,15.91,2140,260,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5400,PE,55,55,10,16.75,16.75,133,144.16,3100,880,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5500,PE,77.55,77.55,37.5,49.6,49.6,50,55.55,1840,40,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5600,PE,144,144,101,101,101,4,4.57,1240,-60,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5700,PE,230,230,188,210,210,4,4.72,2180,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5800,PE,320,320,301,309,309,4,4.88,1380,-40,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,5900,PE,0,0,0,380,405.4,0,0,260,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6000,PE,0,0,0,450,505.1,0,0,40,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6100,PE,0,0,0,743.3,604.95,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6200,PE,0,0,0,350,704.8,0,0,20,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6300,PE,0,0,0,916.7,804.7,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6400,PE,0,0,0,1006.75,904.55,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6500,PE,0,0,0,1098.4,1004.4,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6600,PE,0,0,0,993.75,1104.25,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6700,PE,0,0,0,1079.9,1204.1,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6800,PE,0,0,0,1046.7,1303.95,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,6900,PE,0,0,0,1140.7,1403.8,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,7000,PE,0,0,0,1108.6,1503.7,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,26-May-2011,7100,PE,0,0,0,1095.55,1603.55,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4200,CE,0,0,0,1286.7,1330.75,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4300,CE,0,0,0,1299.1,1231.85,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4400,CE,0,0,0,1229.9,1132.9,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4500,CE,0,0,0,1309.7,1034.05,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4600,CE,0,0,0,1351.8,935.3,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4700,CE,0,0,0,1256.3,836.85,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4800,CE,0,0,0,1161.9,739.1,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,4900,CE,0,0,0,1068.85,642.75,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5000,CE,0,0,0,977.65,548.8,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5100,CE,0,0,0,888.75,458.7,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5200,CE,0,0,0,802.7,374.1,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5300,CE,0,0,0,720,297.05,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5400,CE,175,185,175,185,185,2,2.23,40,20,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5500,CE,115,134.8,115,133,133,10,11.25,560,-100,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5600,CE,72,82,67,74.7,74.7,33,37.46,660,-360,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5700,CE,44,52.05,41,44,44,13,14.93,800,-100,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5800,CE,0,0,0,24.75,57.5,0,0,160,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,5900,CE,15.6,16,15.6,16,16,3,3.54,180,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6000,CE,0,0,0,15,23.1,0,0,220,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6100,CE,0,0,0,22.7,13.85,0,0,80,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6200,CE,0,0,0,12.4,8.05,0,0,280,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6300,CE,0,0,0,11.9,4.5,0,0,40,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6400,CE,0,0,0,6,2.4,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6500,CE,0,0,0,17.75,1.25,0,0,20,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6600,CE,0,0,0,85.65,0.65,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6700,CE,0,0,0,68.75,0.35,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6800,CE,0,0,0,54.75,0.15,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,6900,CE,0,0,0,43.25,0.1,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,7000,CE,0,0,0,33.95,0.05,0,0,0,0,20-MAY-2011,
OPTIDX,MINIFTY,30-Jun-2011,7100,CE,0,0,0,26.65,0.05,0,0,0,0,20-MAY-2011,
